,month,M,YieldBruto,Net Hazard Rate AMI,ZSpread,DurationBruto,SecurityID,Rnpd,RankID1,Duration
62,2016-02,5,1.858046,1.802672727,1.44237,3.155455,1260488,0.156854893,5,1
63,2016-02,5,3.045535,4.064916364,2.686604,3.780443,1260397,0.337025786,5,3
64,2016-02,5,2.452942,2.392796364,1.766938,1.729162,1260306,0.229763108,5,3
65,2016-02,5,3.970702,5.733109091,3.60411,5.629591,1260546,0.439466693,5,1
66,2016-02,5,4.745562,6.641438182,4.103691,8.177543,1260603,0.487711502,5,1
67,2016-02,5,2.453212,2.391378182,1.766158,1.510683,1260462,0.230563318,5,3
68,2016-03,5,3.418072,5.145669091,3.260118,5.588544,1260546,0.388412586,5,3
69,2016-03,5,4.250253,5.915463636,3.683505,8.149839,1260603,0.438525675,5,1
70,2016-03,5,2.458374,3.659409091,2.442675,3.716515,1260397,0.28593617,5,1
71,2016-03,5,1.724563,2.305185455,1.697852,1.659894,1260306,0.197794011,5,3
72,2016-03,5,1.41366,1.797792727,1.418786,3.085842,1260488,0.124624531,5,3
73,2016-03,5,1.856128,2.543698182,1.829034,1.442274,1260462,0.200377422,5,1
74,2016-04,5,1.906105,2.9771,2.067405,3.817957,1260397,0.258337084,5,1
75,2016-04,5,3.061169,4.661854545,2.99402,5.666437,1260546,0.368832923,5,3
76,2016-04,5,4.056678,5.582978182,3.500638,8.093818,1260603,0.430895129,5,3
77,2016-04,5,1.175454,1.974072727,1.51574,1.589478,1260306,0.193475648,5,1
78,2016-04,5,0.9216855,1.314387273,1.152913,3.127021,1260488,0.128140178,5,1
79,2016-04,5,1.327508,2.241161818,1.662639,1.373248,1260462,0.199638838,5,3
80,2016-05,5,1.247451,2.590650909,1.854858,1.297286,1260462,0.209274586,5,3
81,2016-05,5,0.7399967,1.449934545,1.227464,3.051521,1260488,0.134315066,5,1
82,2016-05,5,1.109422,2.353865455,1.724626,1.513194,1260306,0.195455727,5,3
83,2016-05,5,3.92012,5.648534545,3.536694,8.029721,1260603,0.436800614,5,1
84,2016-05,5,2.711725,4.428127273,2.86547,5.608459,1260546,0.367278129,5,1
85,2016-05,5,1.474989,2.641469091,1.882808,3.746244,1260397,0.242494852,5,3
86,2016-06,5,2.93784,4.466072727,2.88634,5.511408,1260546,0.352037359,5,3
87,2016-06,5,4.024504,5.642716364,3.533494,7.935146,1260603,0.436475057,5,1
88,2016-06,5,1.399654,2.215467273,1.648507,1.426381,1260306,0.180040073,5,1
89,2016-06,5,1.02073,1.412429091,1.206836,2.964716,1260488,0.128333547,5,3
90,2016-06,5,1.283495,1.997358182,1.528547,1.212016,1260462,0.177527003,5,3
91,2016-06,5,1.762549,2.668834545,1.897859,3.657977,1260397,0.24532333,5,1
92,2016-07,5,1.003852,1.468830909,1.237857,1.916438,1260462,0.153812009,5,1
93,2016-07,5,0.7529718,0.987150182,0.9729326,2.873353,1260488,0.101119636,5,3
94,2016-07,5,1.071322,1.58644,1.302542,1.690542,1260306,0.153953646,5,3
95,2016-07,5,3.787504,5.496363636,3.453,8.018393,1260603,0.410082597,5,1
96,2016-07,5,2.589511,4.004383636,2.632411,5.436923,1260546,0.317623064,5,1
97,2016-07,5,1.479321,2.253221818,1.669272,3.568113,1260397,0.21468042,5,3
98,2016-08,5,1.69225,2.611341818,1.866238,3.491669,1260397,0.217944003,5,3
99,2016-08,5,2.529623,3.952781818,2.60403,5.366158,1260546,0.31662396,5,1
100,2016-08,5,3.56896,5.243932727,3.314163,7.962266,1260603,0.401222315,5,1
101,2016-08,5,1.210109,1.579785455,1.298882,1.616264,1260306,0.152860516,5,3
102,2016-08,5,0.8093236,1.002261636,0.9812439,2.799004,1260488,0.082741949,5,3
103,2016-08,5,1.19334,1.579721818,1.298847,1.842316,1260462,0.157850834,5,1
104,2016-09,5,2.663652,3.94886,2.601873,5.274048,1260546,0.331104189,5,1
105,2016-09,5,3.677951,5.2845,3.336475,7.868445,1260603,0.417916246,5,3
106,2016-09,5,1.352782,1.672352727,1.349794,1.531018,1260306,0.145029484,5,3
107,2016-09,5,0.8623363,0.890402364,0.9197213,2.713719,1260488,0.098233102,5,1
108,2016-09,5,1.401269,1.784141818,1.411278,1.757221,1260462,0.166995636,5,1
109,2016-09,5,1.710624,2.420794545,1.761437,3.406525,1260397,0.214290377,5,3
110,2016-10,5,1.842549,2.479498182,1.793724,3.311845,1260397,0.22336825,5,3
111,2016-10,5,1.679616,2.449750909,1.777363,1.663851,1260462,0.201337489,5,1
112,2016-10,5,1.124531,1.279343636,1.133639,2.717746,1260488,0.121286946,5,1
113,2016-10,5,1.620813,2.359901818,1.727946,1.437277,1260306,0.198816828,5,3
114,2016-10,5,3.962907,5.432412727,3.417827,7.751964,1260603,0.413685586,5,3
115,2016-10,5,2.900991,4.079203636,2.673562,5.290297,1260546,0.327660746,5,1
116,2016-11,5,2.894073,4.100116364,2.699364,5.21666,1260546,0.343627979,5,1
117,2016-11,5,4.024551,5.484358182,3.460697,7.672923,1260603,0.428611081,5,3
118,2016-11,5,1.893274,2.687578182,1.922468,3.237285,1260397,0.246871237,5,3
119,2016-11,5,1.463696,2.272596364,1.694228,1.36365,1260306,0.208842368,5,1
120,2016-11,5,1.058569,1.305018182,1.16206,2.644054,1260488,0.131250361,5,1
121,2016-11,5,1.43446,2.198174545,1.653296,1.590071,1260462,0.206125816,5,3
122,2016-12,5,2.173321,2.939307273,2.046619,3.151847,1260397,0.233230187,5,3
123,2016-12,5,1.260808,1.434383636,1.218911,2.561,1260488,0.118497945,5,1
124,2016-12,5,3.121508,4.208065455,2.744436,5.123417,1260546,0.329443606,5,1
125,2016-12,5,4.172261,5.710138182,3.570576,7.578571,1260603,0.423935401,5,3
126,2016-12,5,1.446623,2.037678182,1.550723,1.281496,1260306,0.18643631,5,3
127,2016-12,5,1.520684,2.149249091,1.612087,1.507812,1260462,0.182039756,5,1
128,2017-01,5,1.163076,1.630350909,1.326693,1.225491,1260306,0.172327269,5,1
129,2017-01,5,1.910419,2.556498182,1.836074,3.069962,1260397,0.214365001,5,3
130,2017-01,5,1.184773,1.64816,1.336488,1.458686,1260462,0.171579906,5,3
131,2017-01,5,1.032214,1.12026,1.046143,2.477043,1260488,0.112556605,5,1
132,2017-01,5,2.814426,3.726716364,2.479694,5.053404,1260546,0.302351757,5,1
133,2017-01,5,3.908622,5.292781818,3.34103,7.664169,1260603,0.398727875,5,3
134,2017-02,5,3.718058,4.912258182,3.131742,7.593062,1260603,0.380617651,5,3
135,2017-02,5,2.542416,3.258525455,2.222189,4.981684,1260546,0.273034081,5,1
136,2017-02,5,0.9552655,1.108110909,1.039461,2.39244,1260488,0.090354104,5,1
137,2017-02,5,1.246514,1.929674545,1.491321,1.373736,1260462,0.164715764,5,3
138,2017-02,5,1.764486,2.392392727,1.745816,2.986722,1260397,0.198164227,5,1
139,2017-02,5,1.229515,1.921187273,1.486653,1.140433,1260306,0.16275907,5,3
140,2017-03,5,3.681695,4.764805455,3.050643,7.518984,1260603,0.346644291,5,3
141,2017-03,5,2.539069,3.220354545,2.201195,4.905136,1260546,0.245814544,5,1
142,2017-03,5,0.8061583,0.899402182,0.9246712,2.316362,1260488,0.084938665,5,1
143,2017-03,5,1.094911,1.760209091,1.398115,1.297068,1260462,0.145351536,5,3
144,2017-03,5,1.673969,2.26372,1.675046,2.91106,1260397,0.193880386,5,3
145,2017-03,5,1.098726,1.789665455,1.414316,1.063971,1260306,0.144600203,5,1
146,2017-04,5,0.9889721,1.657025455,1.341364,0.9765099,1260306,0.147810048,5,1
147,2017-04,5,1.648504,2.274503636,1.680977,2.954467,1260397,0.194370617,5,3
148,2017-04,5,1.106976,1.853123636,1.449218,1.209394,1260462,0.150206585,5,3
149,2017-04,5,2.239661,2.721541818,1.926848,4.943452,1260546,0.226547307,5,1
150,2017-04,5,3.48526,4.451389091,2.878264,7.445498,1260603,0.341060808,5,1
151,2017-04,5,0.7853438,0.913238,0.9322809,2.311399,1260488,0.094048906,5,3
152,2017-05,5,3.08524,4.065061818,2.665784,7.389303,1260603,0.32335142,5,1
153,2017-05,5,1.954621,2.576518182,1.847085,4.871131,1260546,0.218443696,5,3
154,2017-05,5,0.4060605,0.649244727,0.7870846,2.230137,1260488,0.074714535,5,3
155,2017-05,5,0.8227091,1.762034545,1.399119,1.124546,1260462,0.16225775,5,1
156,2017-05,5,1.352311,2.141327273,1.60773,2.872005,1260397,0.18759518,5,1
157,2017-05,5,0.6538025,1.468356364,1.237596,0.8922211,1260306,0.14955166,5,3
158,2017-06,5,0.4163326,0.787995636,0.8633976,2.15066,1260488,0.07947142,5,3
159,2017-06,5,0.7268709,1.718041818,1.374923,0.8126289,1260306,0.173447308,5,1
160,2017-06,5,1.280916,2.127741818,1.600258,2.793149,1260397,0.19365603,5,1
161,2017-06,5,0.8688332,1.968794545,1.512837,1.04508,1260462,0.179335819,5,3
162,2017-06,5,1.906907,2.592498182,1.855874,4.793787,1260546,0.23148048,5,3
163,2017-06,5,2.970668,3.945109091,2.59981,7.318037,1260603,0.322387441,5,1
164,2017-07,5,3.134142,3.926669091,2.603418,7.357003,1260603,0.329116865,5,1
165,2017-07,5,2.221937,2.741396364,1.951518,4.694922,1260546,0.228254136,5,3
166,2017-07,5,0.9273185,1.354845455,1.188915,0.9846552,1260462,0.130050084,5,3
167,2017-07,5,1.610491,2.155256364,1.629141,2.705468,1260397,0.188896988,5,1
168,2017-07,5,0.8746872,1.259032727,1.136218,0.9854512,1260306,0.135002493,5,1
169,2017-07,5,0.6461172,0.578232545,0.7617779,2.065165,1260488,0.072752078,5,3
170,2017-08,5,2.949904,3.947707273,2.601239,7.283711,1260603,0.332508145,5,3
171,2017-08,5,1.929751,2.537212727,1.825467,4.622914,1260546,0.223814008,5,1
172,2017-08,5,0.9150733,1.610861818,1.315974,0.8997245,1260462,0.148482701,5,1
173,2017-08,5,1.381134,2.038354545,1.551095,2.622449,1260397,0.190217829,5,3
174,2017-08,5,1.023648,1.808192727,1.424506,0.9005113,1260306,0.149776263,5,3
175,2017-08,5,0.68777,0.945662727,0.9501145,1.980131,1260488,0.101249951,5,1
176,2017-09,5,2.84843,3.826301818,2.632366,7.202434,1260603,0.316756536,5,1
177,2017-09,5,1.780982,2.303756364,1.794966,4.541821,1260546,0.201122706,5,3
178,2017-09,5,0.7774354,1.323510909,1.255831,0.8120617,1260462,0.113903541,5,3
179,2017-09,5,1.322159,1.932394545,1.590717,2.53527,1260397,0.160354258,5,1
180,2017-09,5,0.7772806,1.323185455,1.255652,0.8128542,1260306,0.108136623,5,1
181,2017-09,5,0.7999139,1.136850909,1.153168,1.892185,1260488,0.068984221,5,3
182,2017-10,5,1.120017,1.251076364,1.261092,0.7361223,1260306,0.119649182,5,3
183,2017-10,5,2.804501,3.5179,2.507845,7.12849,1260603,0.29661351,5,1
184,2017-10,5,1.769934,1.994821818,1.670152,4.567554,1260546,0.185075064,5,1
185,2017-10,5,1.361893,1.566010909,1.434306,2.458226,1260397,0.149263759,5,3
186,2017-10,5,1.146326,1.298918182,1.287405,0.7353269,1260462,0.116693963,5,3
187,2017-10,5,0.6467417,0.338961273,0.7594287,1.886904,1260488,0.0410433,5,1
188,2017-11,5,0.6257794,0.914876364,1.047032,1.801998,1260488,0.108120045,5,1
189,2017-11,5,0.9258465,1.745929091,1.504111,0.6512018,1260306,0.20008801,5,3
190,2017-11,5,0.7504783,1.427130909,1.328772,0.6504194,1260462,0.182783951,5,3
191,2017-11,5,1.201493,1.770530909,1.517642,2.374634,1260397,0.173771589,5,1
192,2017-11,5,1.713339,2.150214545,1.726468,4.484923,1260546,0.190876609,5,1
193,2017-11,5,2.814905,3.680761818,2.568269,7.042905,1260603,0.294448109,5,3
194,2017-12,5,1.076825,2.402452727,1.917999,0.563522,1260306,0.183454329,5,3
195,2017-12,5,1.040722,1.73688,1.551934,2.288307,1260397,0.165556651,5,1
196,2017-12,5,0.9632566,2.195981818,1.80444,0.5627353,1260462,0.189316674,5,1
197,2017-12,5,0.4172297,0.844014545,1.060858,1.714581,1260488,0.083798839,5,3
198,2017-12,5,1.497687,1.889403636,1.635822,4.406015,1260546,0.167613864,5,3
199,2017-12,5,2.402893,2.966976364,2.228487,6.981073,1260603,0.255666567,5,1
200,2018-01,5,1.003464,2.101309091,1.61982,2.209167,1260397,0.164661756,5,1
201,2018-01,5,0.641052,2.020365455,1.575301,0.4958904,1260462,0.16850983,5,3
202,2018-01,5,0.3322397,1.115283636,1.077506,1.635232,1260488,0.091237515,5,3
203,2018-01,5,1.33516,2.043350909,1.587943,4.333169,1260546,0.1641099,5,1
204,2018-01,5,2.268521,3.181049091,2.213677,7.032638,1260603,0.245402964,5,1
205,2018-01,5,0.7297328,2.181558182,1.663957,0.4958904,1260306,0.180644715,5,3
206,2018-02,5,0.6387817,2.015507273,1.586929,0.4109589,1260306,0.114172377,5,3
207,2018-02,5,2.143453,3.042094545,2.151552,6.954581,1260603,0.303104362,5,1
208,2018-02,5,1.337392,2.101609091,1.634285,4.248146,1260546,0.20884622,5,1
209,2018-02,5,0.5232733,1.475285455,1.289807,1.550068,1260488,0.105044831,5,3
210,2018-02,5,0.5459519,1.846712727,1.494092,0.4109589,1260462,0.120303997,5,3
211,2018-02,5,0.842308,1.828763636,1.48422,2.125585,1260397,0.172028259,5,1
212,2018-03,5,-0.7260486,0.221446182,0.5517954,0.3260274,1260306,0.016417059,5,1
213,2018-03,5,2.63633,3.843503636,2.543927,6.842483,1260603,0.315289174,5,3
214,2018-03,5,1.46162,2.387874545,1.743331,4.158166,1260546,0.219309015,5,3
215,2018-03,5,-0.1837676,0.658899636,0.7923948,1.465997,1260488,0.044487353,5,1
216,2018-03,5,-0.9941282,0,0.2837323,0.3260274,1260462,0.013992265,5,1
217,2018-03,5,0.7416357,1.984432727,1.521438,2.041497,1260397,0.186394092,5,3
218,2018-03,5,2.638443,3.749503636,2.492227,7.19071,1260652,0.306243308,5,3
219,2018-04,5,2.494679,3.679601818,2.453781,6.773602,1260603,0.312714687,5,1
220,2018-04,5,2.514549,3.597149091,2.408432,7.131469,1260652,0.30832763,5,1
221,2018-04,5,1.429384,2.423214545,1.762768,4.175995,1260546,0.22837253,5,3
222,2018-04,5,-0.4168867,0.328341273,0.6105877,1.444647,1260488,0.049591131,5,3
223,2018-04,5,0.7478617,2.087941818,1.578368,2.05664,1260397,0.181313457,5,1
224,2018-05,5,2.583574,3.661281818,2.443705,7.044126,1260652,0.3149576,5,1
225,2018-05,5,0.5388425,1.873810909,1.460596,1.975892,1260397,0.191389652,5,3
226,2018-05,5,-0.4419602,0.526611091,0.7196361,1.362467,1260488,0.064519515,5,3
227,2018-05,5,1.553325,2.667787273,1.897283,4.089128,1260546,0.240991139,5,1
228,2018-05,5,2.510627,3.652845455,2.439065,6.690528,1260603,0.316003602,5,1
229,2018-06,5,2.711087,3.897141818,2.573428,6.944181,1260652,0.316689607,5,3
230,2018-06,5,0.8064301,2.095156364,1.582336,1.883633,1260397,0.187885907,5,3
231,2018-06,5,-0.4207806,0.201441091,0.5407926,1.272046,1260488,0.048213073,5,1
232,2018-06,5,1.713371,2.883763636,2.01607,3.99268,1260546,0.245396391,5,1
233,2018-06,5,2.645967,3.90484,2.577662,6.592634,1260603,0.31181592,5,3
234,2018-07,5,2.582823,3.541201818,2.377661,6.638222,1260603,0.310882473,5,3
235,2018-07,5,1.685577,2.649254545,1.88709,3.917016,1260546,0.242863214,5,1
236,2018-07,5,-0.02083916,0.949712182,0.9523417,1.195148,1260488,0.023713026,5,1
237,2018-07,5,0.8061969,2.044432727,1.554438,1.806922,1260397,0.162856043,5,3
238,2018-07,5,2.716546,3.654543636,2.439999,6.935206,1260652,0.316737775,5,3
239,2018-08,5,2.615313,3.718281818,2.475055,6.551709,1260603,0.282567601,5,1
240,2018-08,5,1.552262,2.510492727,1.810771,3.837114,1260546,0.195277416,5,1
241,2018-08,5,-0.5108924,0.109454727,0.4902001,1.110444,1260488,0.020398639,5,3
242,2018-08,5,0.5574548,1.659058182,1.342482,1.723708,1260397,0.152702597,5,3
243,2018-08,5,2.680362,3.702054545,2.46613,6.852842,1260652,0.289093595,5,1
244,2018-09,5,2.447433,3.438725455,2.321299,6.472188,1260603,0.270147657,5,1
245,2018-09,5,1.224425,1.96566,1.511113,3.761808,1260546,0.180110708,5,3
246,2018-09,5,-0.8185061,0,0.2735213,1.022916,1260488,0.015899254,5,3
247,2018-09,5,0.3008663,1.313374545,1.152356,1.637812,1260397,0.112220003,5,1
248,2018-09,5,2.61666,3.610654545,2.41586,6.769684,1260652,0.285155337,5,1
249,2018-10,5,2.482591,3.193734545,2.230004,6.696996,1260652,0.297164715,5,3
250,2018-10,5,-0.3127768,0.426055091,0.7077803,0.9793275,1260488,0.027649347,5,3
251,2018-10,5,0.2475857,1.003832727,1.025558,1.55599,1260397,0.122625046,5,1
252,2018-10,5,1.321939,1.948534545,1.545144,4.117145,1260546,0.184960781,5,1
253,2018-10,5,2.276075,2.952023636,2.097063,6.398304,1260603,0.28041889,5,3
254,2018-11,5,2.926626,3.858303636,2.552067,6.583322,1260652,0.341452532,5,3
255,2018-11,5,-0.2777229,0.216368909,0.5490029,0.8971322,1260488,0.037435827,5,1
256,2018-11,5,0.5576609,1.325554545,1.159055,1.471652,1260397,0.14495961,5,1
257,2018-11,5,1.508269,2.118532727,1.595193,4.030429,1260546,0.211621155,5,3
258,2018-11,5,2.715143,3.607938182,2.414366,6.294797,1260603,0.324951855,5,3
259,2018-12,5,3.260446,4.266481818,2.776565,6.183233,1260603,0.409705176,5,1
260,2018-12,5,2.014368,2.649834545,1.887409,3.933214,1260546,0.27867671,5,1
261,2018-12,5,1.007346,1.678838182,1.353361,1.383619,1260397,0.216699073,5,3
262,2018-12,5,0.1783812,0.563629091,0.739996,0.8121548,1260488,0.090488022,5,3
263,2018-12,5,3.431346,4.454763636,2.88012,6.46256,1260652,0.415126592,5,1
264,2019-01,5,1.459257,2.788547273,1.963701,1.298322,1260397,0.22719573,5,1
265,2019-01,5,-0.04742268,0.517463636,0.714605,0.7299857,1260488,0.040749505,5,3
266,2019-01,5,3.655048,5.124812727,3.248647,6.200584,1260603,0.410912689,5,3
267,2019-01,5,2.077389,2.954225455,2.054824,3.849495,1260546,0.251765866,5,1
268,2019-01,5,3.75306,5.176921818,3.277307,6.451378,1260652,0.417613428,5,1
269,2019-02,5,3.310584,4.918985455,3.135442,6.390294,1260652,0.381306511,5,3
270,2019-02,5,1.559012,2.599772727,1.859875,3.771662,1260546,0.232197308,5,3
271,2019-02,5,3.214895,4.888734545,3.118804,6.1291,1260603,0.386314569,5,1
272,2019-02,5,-0.2964396,0.606172182,0.7633947,0.6395998,1260488,0.007613849,5,1
273,2019-02,5,0.9982868,2.50842,1.809631,1.211078,1260397,0.173979501,5,3
274,2019-03,5,2.668323,3.958016364,2.606909,6.356133,1260652,0.328495825,5,3
275,2019-03,5,1.100905,2.213014545,1.647158,3.706075,1260546,0.207908558,5,0
276,2019-03,5,2.588376,4.294341818,2.791888,6.079185,1260603,0.345374554,5,0
277,2019-03,5,-1.092918,0,-0.5595117,0.562968,1260488,0.224113498,5,3
278,2019-03,5,0.04520039,0.872224727,0.9097236,1.140956,1260397,0.110786016,5,3
279,2019-04,5,2.490995,2.937196364,2.594358,6.288424,1260652,0.233037048,5,0
280,2019-04,5,1.046793,1.440701818,1.771286,3.711103,1260546,0.112467643,5,0
281,2019-04,5,2.338941,3.151070909,2.711989,6.010357,1260603,0.241412389,5,3
282,2019-04,5,-0.02093963,0.485681818,1.246025,1.556063,1260397,0.033168047,5,3
283,2019-05,5,2.317118,3.772778182,2.505028,6.217745,1260652,0.331383768,5,0
284,2019-05,5,0.9003277,2.148363636,1.6116,3.632103,1260546,0.213596718,5,0
285,2019-05,5,2.139915,3.845323636,2.544928,5.936624,1260603,0.335781005,5,3
286,2019-05,5,-0.01151001,1.079243636,1.023584,1.473848,1260397,0.141056292,5,3
287,2019-05,5,-0.5796286,1.987892727,1.523341,0.3808219,1260488,0.025164913,5,0
288,2019-06,5,2.334153,3.341816364,2.534199,6.128945,1260652,0.257639146,5,0
289,2019-06,5,1.084561,1.93518,1.760549,3.540418,1260546,0.151103802,5,3
290,2019-06,5,-1.436651,0,-0.04807118,0.3342466,1260488,0.074748338,5,3
291,2019-06,5,2.23206,3.316303636,2.520167,5.845039,1260603,0.259569126,5,0
292,2019-06,5,0.2531323,1.274712727,1.397292,1.385524,1260397,0.130507383,5,0
293,2019-07,5,2.015043,3.117312727,2.236922,6.151173,1260652,0.254693367,5,3
294,2019-07,5,0.9002414,1.822225455,1.524624,3.464983,1260546,0.15982233,5,3
295,2019-07,5,0.5153966,2.166692727,1.714081,0.2547945,1260488,0.115294779,5,3
296,2019-07,5,1.930996,3.106990909,2.231245,5.880959,1260603,0.252975175,5,3
297,2019-07,5,0.3947116,1.593643636,1.398904,1.305723,1260397,0.119268885,5,3
298,2019-08,5,0.4388402,1.673523636,1.537438,1.220683,1260397,0.171026508,5,3
299,2019-08,5,1.364405,2.598012727,2.045907,5.817053,1260603,0.252345332,5,3
300,2019-08,5,0.7248747,1.877981818,1.64989,3.383875,1260546,0.187297299,5,3
301,2019-08,5,1.465514,2.636458182,2.067052,6.100414,1260652,0.258181836,5,3
302,2019-09,5,0.4703987,1.73916,1.462988,1.135674,1260397,0.123503087,5,3
303,2019-09,5,1.338232,2.731107273,2.008559,5.733094,1260603,0.245409649,5,0
304,2019-09,5,0.746738,2.002347273,1.607741,3.298466,1260546,0.168729335,5,3
305,2019-09,5,1.452973,2.821754545,2.058415,6.016263,1260652,0.243973935,5,3
306,2019-10,5,1.320654,2.562089091,2.017349,5.939558,1260652,0.231137654,5,0
307,2019-10,5,1.252498,2.551621818,2.011592,5.651335,1260603,0.230859485,5,0
308,2019-10,5,0.5652373,1.617803636,1.497992,3.291348,1260546,0.155766448,5,3
309,2019-10,5,0.5640876,1.823516364,1.611134,1.050513,1260397,0.150357159,5,3
310,2019-11,5,1.289263,2.677470909,2.018659,5.853837,1260652,0.230570037,5,0
311,2019-11,5,1.184099,2.598592727,1.975276,5.566191,1260603,0.225082847,5,0
312,2019-11,5,0.5934449,1.840698182,1.558434,3.203115,1260546,0.15159426,5,3
313,2019-11,5,0.47365,1.832818182,1.5541,0.9630637,1260397,0.188556079,5,3
314,2019-12,5,1.201708,2.235287273,1.846958,5.782568,1260652,0.202903851,5,0
315,2019-12,5,1.135985,2.202696364,1.829033,5.49126,1260603,0.197831855,5,0
316,2019-12,5,0.3851618,1.058983636,1.199991,3.130549,1260546,0.093485865,5,3
317,2019-12,5,0.9385753,2.198692727,1.826831,0.8852105,1260397,0.165584351,5,3
318,2020-01,5,0.2480263,1.021525455,1.229439,0.8019748,1260397,0.173861253,5,0
319,2020-01,5,0.2950151,0.94864,1.189352,3.047414,1260546,0.093365408,5,0
320,2020-01,5,1.255374,2.350163636,1.96019,5.766921,1260652,0.201431256,5,3
321,2020-01,5,1.146027,2.245287273,1.902508,5.498708,1260603,0.19880804,5,3
322,2020-02,5,1.466969,2.760189091,2.076254,6.875978,1260736,0.231417139,5,1
323,2020-02,5,0.8378084,2.309532727,1.828393,0.7128546,1260397,0.218507295,5,3
324,2020-02,5,0.3175941,1.231869091,1.235678,2.959293,1260546,0.116224581,5,1
325,2020-02,5,1.298972,2.716198182,2.052059,5.676686,1260652,0.220483368,5,1
326,2020-02,5,1.251191,2.713269091,2.050448,5.407613,1260603,0.220937808,5,3
327,2020-03,5,1.729596,3.607621818,2.526942,6.764845,1260736,0.518875565,5,3
328,2020-03,5,0.590897,1.967818182,1.62505,2.877138,1260546,0.445591605,5,1
329,2020-03,5,0.9690058,2.951829091,2.166256,0.6358211,1260397,0.593143774,5,1
330,2020-03,5,1.528228,3.456574545,2.443866,5.586492,1260652,0.512485539,5,3
331,2020-03,5,1.529195,3.480583636,2.457071,5.321837,1260603,0.540795998,5,3
332,2020-04,5,3.900453,7.358774545,4.797426,5.159117,1260603,0.364027261,5,1
333,2020-04,5,3.80115,7.120665455,4.666466,5.368018,1260652,0.355988403,5,1
334,2020-04,5,2.234295,4.551809091,3.253595,0.9972603,1260397,0.277801814,5,3
335,2020-04,5,3.457568,6.695885455,4.432837,2.804937,1260546,0.329180936,5,3
336,2020-04,5,3.795329,6.926721818,4.559797,6.433907,1260736,0.38291359,5,1
337,2020-05,5,2.934757,3.869767273,2.910372,5.103228,1260603,0.321508617,5,1
338,2020-05,5,2.999963,3.964045455,2.962225,5.327375,1260652,0.318895403,5,3
339,2020-05,5,2.560061,3.272269091,2.581748,0.9095891,1260397,0.20559872,5,3
340,2020-05,5,2.789928,3.661569091,2.795863,2.729513,1260546,0.291848122,5,1
341,2020-05,5,3.533939,4.854876364,3.452182,6.37922,1260736,0.351876726,5,1
342,2020-06,5,3.22061,5.310692727,3.711131,5.01438,1260603,0.54532294,5,3
343,2020-06,5,3.220962,5.279358182,3.693897,5.234946,1260652,0.527259381,5,3
344,2020-06,5,1.402252,2.11218,1.951949,0.830137,1260397,0.32577159,5,1
345,2020-06,5,2.811007,4.637267273,3.340747,2.649673,1260546,0.517407772,5,1
346,2020-06,5,3.439898,5.5703,3.853915,6.311673,1260736,0.496386244,5,3
347,2020-07,5,6.060701,10.15578545,6.537082,5.068009,1260652,0.617693313,5,3
348,2020-07,5,5.145336,8.388338182,5.564986,6.01669,1260736,0.566579947,5,1
349,2020-07,5,6.301307,10.69229091,6.83216,2.503801,1260546,0.561248827,5,1
350,2020-07,5,6.636232,11.23260182,7.129331,4.928083,1260603,0.63565713,5,3
351,2020-07,5,3.405225,5.461223636,3.955073,0.7479452,1260397,0.385535952,5,3
352,2020-08,5,5.976198,10.35293455,6.470614,4.859578,1260603,0.548051435,5,1
353,2020-08,5,4.478463,7.69722,5.009971,2.449281,1260546,0.475382664,5,1
354,2020-08,5,2.92578,4.907741818,3.475758,0.660274,1260397,0.388499069,5,3
355,2020-08,5,4.982014,8.411590909,5.402875,5.949103,1260736,0.489060732,5,3
356,2020-08,5,5.693305,9.80812,6.170966,5.000693,1260652,0.537089369,5,1
357,2020-09,5,3.930377,7.004645455,4.607605,4.836676,1260603,0.580233386,5,1
358,2020-09,5,3.519264,6.335612727,4.239637,2.384628,1260546,0.571813537,5,3
359,2020-09,5,2.13975,3.865545455,2.8811,0.5780823,1260397,0.362729869,5,1
360,2020-09,5,3.623014,6.285927273,4.21231,6.036458,1260736,0.538113994,5,3
361,2020-09,5,3.865666,6.850401818,4.522771,5.020135,1260652,0.575916394,5,3
362,2020-10,5,4.807182,8.69654,5.466647,4.885514,1260652,0.54635986,5,1
363,2020-10,5,4.353325,7.75038,4.946259,5.907993,1260736,0.537497952,5,1
364,2020-10,5,1.980981,3.70696,2.722378,0.4958904,1260397,0.435413586,5,3
365,2020-10,5,4.861073,8.907030909,5.582417,2.799459,1260546,0.534112399,5,3
366,2020-10,5,4.826926,8.768261818,5.506094,4.728523,1260603,0.555848585,5,1
367,2020-11,5,4.82484,8.678492727,5.505671,4.643653,1260603,0.487482284,5,1
368,2020-11,5,4.860822,8.819376364,5.583157,2.71453,1260546,0.492241014,5,3
369,2020-11,5,3.139073,5.723638182,3.880501,0.4109589,1260397,0.457092158,5,3
370,2020-11,5,4.892876,8.648094545,5.488952,5.757007,1260736,0.471665799,5,1
371,2020-11,5,4.594473,8.223550909,5.255453,4.812416,1260652,0.474485413,5,1
372,2020-11,4,1.044441,1.752616364,1.696439,6.126482,1260769,0.143376122,4,3
373,2020-12,5,3.624371,6.233974545,4.306386,4.596211,1260603,0.456238327,5,3
374,2020-12,5,3.252621,5.632825455,3.975754,2.646017,1260546,0.436358492,5,1
375,2020-12,5,3.527649,6.166181818,4.2691,0.3287671,1260397,0.43913373,5,1
