,month,M,YieldBruto,Net Hazard Rate AMI,ZSpread,SecurityID,y,RankID1,x
2047,2019-03,4.0,-0.330759,0.0,-0.6506063,5660048,0.0,4.0,4.0
2048,2016-02,,2.916109,2.15444,2.806792,5760160,0.19381658473469976,,7.0
2049,2016-03,,2.013071,1.0595872727272726,1.989573,5760160,0.10053822944980595,,1.0
2050,2016-04,,1.840282,1.7889745454545458,2.107486,5760160,0.1638083573472473,,7.0
2051,2016-05,,2.000998,1.7174363636363632,1.96749,5760160,0.15780494631814979,,4.0
2052,2016-06,,1.981384,1.5559472727272725,1.948521,5760160,0.14409400455198373,,1.0
2053,2016-07,,1.720881,0.5218872727272728,1.628938,5760160,0.05085028049954454,,2.0
2054,2016-08,,1.849892,0.8673472727272729,1.672641,5760160,0.08307970267769915,,1.0
2055,2016-09,,2.201373,1.5830909090909089,1.95575,5760160,0.14641409445385145,,1.0
2056,2016-10,,2.267031,1.7329745454545453,2.056336,5760160,0.15911254815436005,,2.0
2057,2016-11,,2.191654,1.577081818181818,2.091595,5760160,0.14590101278105527,,1.0
2058,2016-12,,2.16614,1.6898363636363631,2.12776,5760160,0.15547727726429772,,4.0
2059,2017-01,,1.830841,1.5347454545454544,1.86701,5760160,0.14227740314021442,,7.0
2060,2017-02,,1.68523,1.2582963636363638,1.754013,5760160,0.11823494531079459,,7.0
2061,2017-03,,1.453364,0.9680836363636365,1.512996,5760160,0.09227005646808262,,4.0
2062,2017-04,,1.175738,1.3197454545454543,1.45891,5760160,0.12363669777502584,,1.0
2063,2017-05,,0.9283366,0.9516600000000002,1.319163,5760160,0.09077800891024324,,2.0
2064,2017-06,,1.405451,1.1796800000000003,1.484174,5760160,0.11127550865668179,,1.0
2065,2017-07,,1.381059,1.4659890909090911,1.605344,5760160,0.13635969376743906,,1.0
2066,2017-08,,1.127754,1.054449090909091,1.360847,5760160,0.10007595088485144,,2.0
2067,2017-09,,1.167104,0.7879963636363637,1.228598,5760160,0.07577491300620487,,1.0
2068,2017-10,,0.9959529,0.9041890909090909,1.318354,5760160,0.08645158863141589,,4.0
2069,2017-11,,1.069222,1.8174018181818183,1.579171,5760160,0.16618204666086722,,7.0
2070,2017-12,,0.7622042,1.2077654545454544,1.399521,5760160,0.11376802996908397,,7.0
2071,2018-01,,2.005262,1.4275672727272726,1.446162,5760160,0.13303504782826125,,4.0
2072,2018-02,,1.000389,0.8673907272727274,0.9758149,5760160,0.08308368710451586,,1.0
2073,2018-03,,0.1836686,1.4719890909090911,1.372694,5760160,0.1368777225270098,,2.0
2074,2018-04,,-0.1576568,1.194,1.1494,5760160,0.11254725134319965,,1.0
2075,2018-05,,0.06055145,0.975643636363636,1.214654,5760160,0.09295604097057875,,1.0
2076,2018-06,,0.03661749,1.4087927272727272,1.204836,5760160,0.1314058316269352,,2.0
2077,2018-07,,-0.08710135,1.2151472727272727,1.145081,5760160,0.11442198889606159,,1.0
2078,2018-08,,-0.4577092,0.5004174545454545,0.9136796,5760160,0.04881028417515465,,4.0
2079,2018-09,,-0.4176904,0.3290858181818182,0.7864472,5760160,0.03237298575189096,,7.0
2080,2018-10,,-0.1447041,0.7841890909090912,1.035654,5760160,0.07542296831622797,,7.0
2081,2018-11,,0.4615553,1.5927618181818182,1.392919,5760160,0.1472391905874414,,4.0
2082,2018-12,,0.4359576,1.8738145454545454,1.535948,5760160,0.17087259836054003,,1.0
2083,2019-01,,-0.159263,1.0328109090909092,1.291196,5760160,0.09812657057344099,,2.0
2084,2019-02,,-1.075763,0.0,0.6549692,5760160,0.0,,1.0
2085,2019-03,,-1.091474,0.0012916363636361616,0.8459604,5760160,0.00012915529510026946,,1.0
2086,2019-04,,-1.168046,0.0,0.5905524,5760160,0.0,,2.0
2087,2019-05,,-0.9444805,0.7906341818181818,0.9984988,5760160,0.07601867462870593,,1.0
2088,2019-06,,-0.3895913,1.599438181818182,1.502191,5760160,0.14780833470149513,,4.0
2089,2019-07,,-0.9317453,0.8889945454545456,1.026747,5760160,0.08506243823709447,,7.0
2090,2019-08,,-0.4609816,1.47352,1.547336,5760160,0.13700984858721743,,7.0
2091,2019-09,,-0.09552955,2.7089490909090905,2.105822,5760160,0.23730335532268598,,4.0
2092,2019-10,,-0.4004734,2.0196036363636365,1.909832,5760160,0.18287268474422058,,1.0
2093,2019-11,,-0.4463748,0.0,0.281175,5760160,0.0,,2.0
2094,2019-12,,-0.779332,0.0,-0.01703106,5760160,0.0,,1.0
2095,2020-01,,-1.011118,0.0,-0.2335343,5760160,0.0,,1.0
2096,2020-02,,-1.555488,0.0,-0.307376,5760160,0.0,,2.0
2097,2020-03,,-0.007671034,1.0580054545454545,1.011903,5760160,0.10039593969802607,,1.0
2098,2020-04,,-0.142013,0.0,-0.1202841,5760160,0.0,,4.0
2099,2020-05,,-1.099821,0.0,-0.5500662,5760160,0.0,,7.0
2100,2020-06,,-1.156959,0.0,-0.607096,5760160,0.0,,7.0
2101,2020-08,,0.7618328,0.9062527272727274,1.503189,5760160,0.0866400923527545,,4.0
2102,2020-09,,1.87818,3.5440345454545445,2.619569,5760160,0.29840815017415867,,1.0
2103,2020-10,,3.011361,5.223403636363637,3.752772,5760160,0.4068692193865059,,2.0
2104,2020-11,,3.786051,7.12294,4.527467,5760160,0.5094823416935718,,1.0
2105,2020-12,,3.770564,7.112818181818181,4.512,5760160,0.5089855972829165,,1.0
2106,2020-09,8.0,2.084112,4.195183636363636,2.737351,5780168,0.34263664632291846,8.0,2.0
2107,2020-10,8.0,2.000613,4.046458181818181,2.655552,5780168,0.3327869162426581,8.0,1.0
2108,2020-11,8.0,1.850892,3.7775145454545442,2.507633,5780168,0.31459916724111636,8.0,4.0
2109,2020-12,8.0,1.412761,2.6987,2.071035,5780168,0.23652125987804673,8.0,7.0
2110,2016-02,,2.245321,1.1673854545454545,2.263912,5890066,0.11018219033627141,,7.0
2111,2016-03,,2.274032,2.0940199999999995,2.558511,5890066,0.1889308796877438,,4.0
2112,2016-04,,1.71053,2.1579800000000002,2.310439,5890066,0.1941019231558233,,1.0
2113,2016-05,,1.729218,1.7213799999999997,1.969659,5890066,0.1581370119404404,,2.0
2114,2016-06,,1.533092,1.133943636363636,1.716419,5890066,0.1072014965826662,,1.0
2115,2016-07,,1.698085,0.7544090909090913,1.756825,5890066,0.07266547404480272,,1.0
2116,2016-08,,1.80034,1.1154181818181819,1.80908,5890066,0.10554601381825801,,2.0
2117,2016-09,,1.256089,0.3730181818181819,1.29021,5890066,0.03661467574173427,,1.0
2118,2016-10,,1.930515,1.7862872727272727,2.085658,5890066,0.1635836196524184,,4.0
2119,2016-11,,2.088873,1.6616454545454542,2.138105,5890066,0.153093131951879,,7.0
2120,2016-12,,1.551292,0.8826509090909089,1.683808,5890066,0.08448185098611882,,7.0
2121,2017-01,,1.612108,1.5003654545454543,1.848101,5890066,0.13932347796441058,,4.0
2122,2017-02,,1.480451,1.3059163636363635,1.780204,5890066,0.12242392861597096,,1.0
2123,2017-03,,1.446009,1.3779527272727274,1.738424,5890066,0.12872295233822706,,2.0
2124,2017-04,,1.436413,2.253161818181818,1.972289,5890066,0.20173621764051497,,1.0
2125,2017-05,,1.172691,1.8409290909090905,1.808261,5890066,0.1681414869819915,,1.0
2126,2017-06,,1.424944,1.548972727272727,1.687285,5890066,0.14349684080189784,,2.0
2127,2017-07,,0.9305424,0.9689018181818183,1.331946,5890066,0.09234432224345757,,1.0
2128,2017-08,,1.061424,1.0286145454545452,1.346638,5890066,0.09774803226839213,,4.0
2129,2017-09,,2.174615,2.7051909090909088,2.283055,5890066,0.2370166661882842,,7.0
2130,2017-10,,1.316474,1.8357818181818182,1.83073,5890066,0.1677131965013514,,7.0
2131,2017-11,,1.079168,2.2416745454545453,1.812521,5890066,0.2008187033769534,,4.0
2132,2017-12,,0.8362654,1.744296363636363,1.694613,5890066,0.160064046902047,,1.0
2133,2018-01,,1.11421,2.334749090909091,1.945112,5890066,0.20822253809266678,,2.0
2134,2018-02,,0.9043293,2.852896363636363,2.067843,5890066,0.2482035248147404,,1.0
2135,2018-03,,0.3566024,1.808550909090909,1.557803,5890066,0.1654437152735304,,2.0
2136,2018-04,,0.1524469,1.8707472727272727,1.521611,5890066,0.1706182433670791,,1.0
2137,2018-05,,1.959692,4.301712727272727,3.043992,5890066,0.34960231020286725,,4.0
2138,2018-06,,3.248171,7.215439999999999,4.398492,5890066,0.5139987096286083,,7.0
2139,2018-07,,4.078615,8.704881818181816,5.264435,5890066,0.5812529253669473,,1.0
2140,2018-08,,0.7552494,2.6840163636363634,2.114659,5890066,0.23539937199080052,,1.0
2141,2016-02,2.0,0.6595714,0.0,0.4167762,6040208,0.0,2.0,7.0
2142,2016-02,2.0,0.8949605,0.4383750909090908,0.6920063,6040315,0.04289053357439199,2.0,4.0
2143,2016-03,2.0,0.9320011,0.3909356363636363,0.6450146,6040315,0.038339271537730646,2.0,1.0
2144,2016-03,2.0,-0.7846563,0.0,-0.389361,6040208,0.0,2.0,2.0
2145,2016-04,2.0,-0.7199774,0.0,-0.169227,6040208,0.0,2.0,2.0
2146,2016-04,2.0,0.6517605,0.3028389090909091,0.5965614,6040315,0.029829928013867413,2.0,1.0
2147,2016-05,2.0,0.7971954,0.25804818181818184,0.5719265,6040315,0.02547471933662837,2.0,4.0
2148,2016-06,2.0,0.7101462,0.29992218181818175,0.5949572,6040315,0.02954691459141079,2.0,7.0
2149,2016-07,2.0,0.5723152,0.14647090909090907,0.510559,6040315,0.014540344085373524,2.0,1.0
2150,2016-08,2.0,0.5957696,0.20938654545454555,0.5451626,6040315,0.02072096295549153,2.0,1.0
2151,2016-09,2.0,0.8783501,0.3922483636363636,0.6457366,6040315,0.03846550307870644,2.0,7.0
2152,2016-10,2.0,0.8407699,0.288012,0.5884066,6040315,0.028390398743098344,2.0,4.0
2153,2016-11,2.0,0.9350394,0.6122683636363635,0.7810476,6040315,0.05939014894345007,2.0,1.0
2154,2016-12,2.0,0.8963426,0.6751381818181817,0.801326,6040315,0.06528519553232737,2.0,2.0
2155,2017-01,2.0,0.8451538,0.7141094545454546,0.8227602,6040315,0.06892080926297584,2.0,2.0
2156,2017-02,2.0,0.8187499,0.7259119999999999,0.8292516,6040315,0.07001907146805153,2.0,1.0
2157,2017-03,2.0,0.8523127,0.7751052727272727,0.8563079,6040315,0.07458271777475878,2.0,4.0
2158,2017-04,2.0,0.6307784,0.777274909090909,0.8575012,6040315,0.07478347789385387,2.0,7.0
2159,2017-05,2.0,0.4181802,0.5967809090909091,0.7582295,6040315,0.05793225505026567,2.0,1.0
2160,2017-06,2.0,0.6572958,0.4921658181818181,0.7006912,6040315,0.04802507309111004,2.0,1.0
2161,2017-07,2.0,0.5938007,0.6239778181818182,0.7869378,6040315,0.0604909071833446,2.0,7.0
2162,2017-08,2.0,0.5367689,0.6119409090909089,0.7665675,6040315,0.05935934774203033,2.0,4.0
2163,2017-09,2.0,0.5628716,0.17174254545454543,0.6223584,6040315,0.017027617695434594,2.0,1.0
2164,2017-10,2.0,0.5025765,0.41477036363636355,0.8011237,6040315,0.040628634256297036,2.0,2.0
2165,2017-11,2.0,0.2117526,0.2797872727272728,0.697733,6040315,0.02759094762620451,2.0,2.0
2166,2017-12,2.0,0.3091084,0.6050427272727272,0.9294235,6040315,0.058710252864560664,2.0,1.0
2167,2018-01,2.0,0.3076113,0.8293176363636363,0.9202247,6040315,0.07958604922160162,2.0,4.0
2168,2018-02,2.0,0.3649978,1.235110909090909,1.157711,6040315,0.11618816108703867,2.0,7.0
2169,2018-03,2.0,0.2581053,1.20128,1.090704,6040315,0.11319308183340004,2.0,1.0
2170,2018-04,2.0,0.0114323,0.9440789090909089,0.9492434,6040315,0.0900884581088035,2.0,1.0
2171,2018-05,2.0,0.1263834,0.8515036363636362,0.898327,6040315,0.08162581606276575,2.0,7.0
2172,2018-06,2.0,-0.04969503,0.5318621818181817,0.7225242,6040315,0.05179657667673254,2.0,4.0
2173,2018-07,2.0,-0.1548524,0.42540963636363643,0.6639753,6040315,0.0416487928334891,2.0,1.0
2174,2018-07,2.0,0.9647143,0.7850910909090908,0.8618001,6040372,0.07550636140340095,2.0,2.0
2175,2018-08,2.0,-0.3919671,0.22013145454545446,0.5510723,6040315,0.021772624276813257,2.0,2.0
2176,2018-08,2.0,0.8046213,0.5874890909090908,0.753119,6040372,0.05705649602348972,2.0,1.0
2177,2018-09,2.0,0.8428031,0.5207307272727273,0.7164019,6040372,0.05074050067202174,2.0,4.0
2178,2018-09,2.0,-0.3139249,0.01799872727272727,0.4398993,6040315,0.0017982539277122678,2.0,7.0
2179,2018-10,2.0,0.9692525,0.4207074545454546,0.7048391,6040372,0.04119805270651555,2.0,1.0
2180,2018-10,2.0,0.0116928,0.4435821818181817,0.7174202,6040315,0.04338877944272057,2.0,1.0
2181,2018-11,2.0,0.2871398,0.5109940000000001,0.7110467,6040315,0.04981578247303187,2.0,7.0
2182,2018-11,2.0,1.269132,0.6959090909090908,0.81275,6040372,0.06722466822743822,2.0,4.0
2183,2018-12,2.0,0.2671094,0.7302334545454546,0.8316284,6040315,0.07042087167481104,2.0,1.0
2184,2018-12,2.0,1.211986,0.7368050909090907,0.8352428,6040372,0.07103155659313043,2.0,2.0
2185,2019-01,2.0,-0.2005434,0.4626130909090908,0.6844372,6040315,0.04520756635274714,2.0,1.0
2186,2019-01,2.0,0.8946298,0.6602163636363636,0.793119,6040372,0.06388938995705729,2.0,2.0
2187,2019-02,2.0,-0.733301,1.1355345454545454,1.054544,6040315,0.10734352141048087,2.0,4.0
2188,2019-02,2.0,0.603194,0.4381752727272728,0.6709964,6040372,0.04287140859597849,2.0,7.0
2189,2019-03,2.0,-0.9836693,0.8992790909090909,0.9246035,6040315,0.08600292622382655,2.0,1.0
2190,2019-03,2.0,0.5106952,0.6937105454545454,0.8115408,6040372,0.06701957078588383,2.0,7.0
2191,2019-04,2.0,-0.8950296,0.0,0.3728724,6040315,0.0,2.0,4.0
2192,2019-04,2.0,0.276517,0.0,0.6438682,6040372,0.0,2.0,2.0
2193,2019-05,2.0,-0.636669,0.2423558181818181,0.5632957,6040315,0.02394425831544833,2.0,1.0
2194,2019-05,2.0,0.2295966,0.28310472727272723,0.5857076,6040372,0.027913486405943155,2.0,1.0
2195,2019-06,2.0,-0.1571888,0.40319545454545447,0.9179575,6040315,0.03951752769819028,2.0,1.0
2196,2019-06,2.0,0.2919676,0.0,0.641975,6040372,0.0,2.0,1.0
2197,2019-07,2.0,-0.203858,0.0,0.4489359,6040372,0.0,2.0,2.0
2198,2019-07,2.0,-0.3793094,0.23704963636363632,0.6527773,6040315,0.02342620796112893,2.0,4.0
2199,2019-08,2.0,-0.2551961,0.0,0.473677,6040372,0.0,2.0,7.0
2200,2019-08,2.0,-0.01938803,0.6555814545454544,0.9775698,6040315,0.0634554106344325,2.0,7.0
2201,2019-09,2.0,-0.04568474,1.0007072727272728,1.056839,6040315,0.09522657638377763,2.0,4.0
2202,2019-09,2.0,-0.2890855,0.011161818181818106,0.512589,6040372,0.0011155591189595526,2.0,2.0
2203,2019-10,2.0,-0.3205247,0.29225399999999996,0.7689397,6040315,0.02880246812985543,2.0,1.0
2204,2019-10,2.0,-0.3163389,0.0,0.5129221,6040372,0.0,2.0,1.0
2205,2019-11,2.0,0.1604906,0.9427436363636365,1.064559,6040315,0.0899669519901819,2.0,0.0
2206,2019-11,2.0,-0.241972,0.0,0.447346,6040372,0.0,2.0,0.0
2207,2019-12,2.0,-0.2230852,0.0,0.538976,6040372,0.0,2.0,2.0
2208,2019-12,2.0,-0.4227719,0.0,0.536471,6040315,0.0,2.0,4.0
2209,2020-01,2.0,-0.5295703,0.0,0.4685694,6040315,0.0,2.0,7.0
2210,2020-01,2.0,-0.1897436,0.0,0.6440697,6040372,0.0,2.0,2.0
2211,2020-02,2.0,-0.9167438,0.0,0.4484356,6040315,0.0,2.0,0.0
2212,2020-02,2.0,-0.2677829,0.2769621818181818,0.7104792,6040372,0.027316194420514806,2.0,4.0
2213,2020-03,2.0,4.604318,9.241232727272727,5.625428,6040315,0.6031207785737857,2.0,7.0
2214,2020-03,2.0,0.9279983,2.3653254545454545,1.843679,6040372,0.21063980820232553,2.0,0.0
2215,2020-04,2.0,0.3756534,0.0,0.3589531,6040372,0.0,2.0,0.0
2216,2020-05,2.0,0.04077039,0.0,0.5413784,6040372,0.0,2.0,7.0
2217,2020-06,2.0,0.3595663,0.1873481818181818,0.8932915,6040505,0.018560412327950693,2.0,4.0
2218,2020-06,2.0,0.344232,0.10197599999999996,0.8463368,6040372,0.010145780770629775,2.0,0.0
2219,2020-07,2.0,0.1368852,0.0,0.6403381,6040372,0.0,2.0,2.0
2220,2020-07,2.0,0.2015996,0.0,0.7362151,6040505,0.0,2.0,2.0
2221,2020-08,2.0,-0.1062639,0.0,0.5823165,6040372,0.0,2.0,0.0
2222,2020-08,2.0,-0.03426111,0.0,0.6901066,6040505,0.0,2.0,4.0
2223,2020-09,2.0,0.3492174,0.5810163636363634,1.074609,6040505,0.056445956838641176,2.0,7.0
2224,2020-09,2.0,0.2054455,0.25572490909090895,0.8956987,6040372,0.025248284233461593,2.0,0.0
2225,2020-10,2.0,0.2230283,0.42048145454545455,0.9148148,6040372,0.04117638353764608,2.0,0.0
2226,2020-10,2.0,0.3445414,0.7042454545454546,1.070885,6040505,0.06800193963723733,2.0,7.0
2227,2020-11,2.0,-0.1520167,0.0,0.5413536,6040372,0.0,2.0,4.0
2228,2020-11,2.0,-0.1557244,0.0,0.571643,6040505,0.0,2.0,0.0
2229,2020-12,2.0,-0.373723,0.0,0.3546007,6040505,0.0,2.0,2.0
2230,2020-12,2.0,-0.4164109,0.0,0.2784917,6040372,0.0,2.0,2.0
2231,2016-02,,1.682976,0.09930909090909079,1.67647,6320071,0.009881760444690468,,0.0
2232,2016-03,,0.8720323,0.0,1.175247,6320071,0.0,,4.0
2233,2016-04,,1.124895,1.1333272727272725,1.74688,6320071,0.1071464660335315,,7.0
2234,2016-05,,1.000388,0.41410727272727255,1.250659,6320071,0.040565017104015944,,0.0
2235,2016-06,,0.9370324,0.050758181818181924,1.120667,6320071,0.005062957984585559,,0.0
2236,2016-07,,0.8577842,0.0,0.9043326,6320071,0.0,,7.0
2237,2016-08,,1.215119,0.03302727272727268,1.213765,6320071,0.0032972792684161645,,4.0
2238,2016-09,,1.097151,0.09664545454545426,1.138205,6320071,0.009617993822613746,,0.0
2239,2016-10,,1.489925,1.0344763636363636,1.672162,6320071,0.0982767609865749,,2.0
2240,2016-11,,1.626242,0.8845654545454549,1.710711,6320071,0.08465711431917744,,2.0
2241,2016-12,,0.9832376,0.0,1.154655,6320071,0.0,,0.0
2242,2017-01,,1.079865,0.6107363636363636,1.358805,6320071,0.05924603647553506,,4.0
2243,2017-02,,1.099005,0.6975254545454546,1.445589,6320071,0.06737542645582151,,7.0
2244,2017-03,,1.931351,2.341870909090909,2.268579,6320071,0.20878622685681347,,0.0
2245,2017-04,,0.8744594,1.3117,1.454485,6320071,0.1229313399555243,,0.0
2246,2017-05,,0.6435261,0.9474345454545456,1.316839,6320071,0.0903937401109357,,7.0
2247,2017-06,,1.136653,1.0582309090909092,1.417377,6320071,0.10041622145184503,,4.0
2248,2017-07,,1.355732,1.7808490909090906,1.778517,6320071,0.16312863751464834,,0.0
2249,2017-08,,1.160325,1.2166945454545455,1.450082,6320071,0.11455900136645059,,2.0
2250,2017-09,,1.209814,0.9585072727272727,1.322379,6320071,0.0914003649081272,,2.0
2251,2017-10,,1.041447,1.4125363636363635,1.597945,6320071,0.13173094084000103,,0.0
2252,2017-11,,1.440025,3.0123309090909087,2.236382,6320071,0.2600947125509815,,4.0
2253,2017-12,,0.8189615,1.8225781818181814,1.737668,6320071,0.1666135494637625,,7.0
2254,2018-01,,0.5655913,1.4381781818181816,1.451998,6320071,0.13395448856613934,,0.0
2255,2018-02,,-0.8335372,0.0,0.4293553,6320071,0.0,,0.0
2256,2018-03,,-0.4477047,0.5260503636363636,0.8524277,6320071,0.05124533791770336,,7.0
2257,2018-04,,-0.7675436,0.011185818181818227,0.4988522,6320071,0.001117956438740908,,4.0
2258,2016-02,11.0,9.623536,14.613912727272725,9.659502,6390223,0.7680866046068668,11.0,0.0
2259,2016-02,11.0,10.92067,16.845618181818182,10.88694,6390207,0.8144742918600903,11.0,2.0
2260,2016-03,11.0,10.0791,15.63901818181818,10.00826,6390207,0.7906822440456671,12.0,2.0
2261,2016-03,11.0,8.544416,13.44461818181818,8.80134,6390223,0.7393200366682526,12.0,0.0
2262,2016-04,12.0,9.560091,15.698550909090908,9.757753,6390207,1.0,28.0,4.0
2263,2016-04,12.0,6.678085,11.126203636363638,7.242962,6390223,1.0,28.0,7.0
2264,2016-05,12.0,8.632996,13.80055818181818,8.613207,6390207,1.0,28.0,0.0
2265,2016-05,12.0,6.335869,10.063981818181817,6.55809,6390223,1.0,28.0,0.0
2266,2016-06,12.0,5.123829,7.669572727272728,5.311015,6390223,1.0,28.0,7.0
2267,2016-06,12.0,8.068886,12.742185454545453,8.100952,6390207,1.0,28.0,4.0
2268,2016-07,12.0,5.710822,7.97803090909091,5.729817,6390207,1.0,28.0,0.0
2269,2016-07,12.0,3.538409,4.154314545454545,3.626773,6390223,1.0,28.0,2.0
2270,2016-08,12.0,5.869308,8.375107272727274,5.801909,6390207,1.0,28.0,2.0
2271,2016-08,12.0,3.673322,4.552525454545453,3.699489,6390223,1.0,28.0,0.0
2272,2016-09,12.0,3.098332,3.7011581818181813,3.120687,6390223,1.0,28.0,4.0
2273,2016-09,12.0,5.761139,8.17058909090909,5.578874,6390207,1.0,28.0,7.0
2274,2016-10,12.0,5.844378,8.233512727272727,5.631632,6390207,1.0,28.0,0.0
2275,2016-10,12.0,3.288362,4.194718181818181,3.410295,6390223,1.0,28.0,0.0
2276,2016-11,12.0,5.044112,6.283589090909091,4.680174,6390207,1.0,28.0,7.0
2277,2016-11,12.0,2.509274,2.362899999999999,2.523795,6390223,1.0,28.0,4.0
2278,2016-12,12.0,2.509964,2.5518090909090905,2.601845,6390223,1.0,28.0,0.0
2279,2016-12,12.0,4.505637,5.406790909090908,4.172085,6390207,1.0,28.0,2.0
2280,2017-01,12.0,4.211474,5.251887272727272,3.911438,6390207,1.0,28.0,2.0
2281,2017-01,12.0,2.642709,3.2854254545454538,2.829884,6390223,1.0,28.0,0.0
2282,2017-02,12.0,3.757485,4.350307272727272,3.454619,6390207,1.0,28.0,4.0
2283,2017-02,12.0,2.12243,2.3675927272727275,2.364126,6390223,1.0,28.0,7.0
2284,2017-03,12.0,1.793144,1.89668,2.023724,6390223,1.0,28.0,0.0
2285,2017-03,12.0,4.127069,5.1591000000000005,3.818055,6390207,1.0,28.0,0.0
2286,2017-04,12.0,3.796892,5.34782,3.674351,6390207,1.0,28.0,7.0
2287,2017-04,12.0,1.320296,1.912710909090909,1.785041,6390223,1.0,28.0,4.0
2288,2017-05,12.0,1.402763,2.1275236363636365,1.965888,6390223,1.0,28.0,0.0
2289,2017-05,12.0,3.562184,5.007994545454545,3.550147,6390207,1.0,28.0,2.0
2290,2017-06,12.0,3.715811,4.803112727272727,3.477062,6390207,1.0,28.0,2.0
2291,2017-06,12.0,1.633347,1.8227309090909092,1.837852,6390223,1.0,28.0,0.0
2292,2017-07,12.0,1.655866,2.1900672727272728,2.003587,6390223,1.0,28.0,4.0
2293,2017-07,12.0,3.174005,4.164032727272726,3.089268,6390207,1.0,28.0,7.0
2294,2017-08,12.0,1.059724,1.0084163636363637,1.335529,6390223,1.0,28.0,0.0
2295,2017-08,12.0,3.11061,4.31644,3.154942,6390207,1.0,28.0,0.0
2296,2017-09,12.0,2.762859,3.371519999999999,2.649536,6390207,1.0,28.0,7.0
2297,2017-09,12.0,1.503359,1.470012727272727,1.603707,6390223,1.0,28.0,4.0
2298,2017-10,12.0,1.343102,1.7971872727272729,1.809503,6390223,1.0,28.0,0.0
2299,2017-10,12.0,2.281658,2.619158181818182,2.261587,6390207,1.0,28.0,2.0
2300,2017-11,12.0,1.337989,2.624494545454545,2.023072,6390223,1.0,28.0,2.0
2301,2017-11,12.0,2.05377,2.8631581818181813,2.154337,6390207,1.0,28.0,0.0
2302,2017-12,12.0,1.812172,2.385221818181818,2.047122,6390207,1.0,28.0,4.0
2303,2017-12,12.0,0.9732355,1.9032745454545452,1.782051,6390223,1.0,28.0,7.0
2304,2018-01,12.0,1.64601,2.2544,1.90092,6390207,1.0,28.0,0.0
2305,2018-01,12.0,1.14334,2.2990763636363636,1.925492,6390223,1.0,28.0,0.0
2306,2018-02,12.0,2.431162,3.9956854545454537,2.696377,6390207,1.0,28.0,7.0
2307,2018-02,12.0,0.3032395,1.5946163636363635,1.375789,6390223,1.0,28.0,4.0
2308,2018-03,12.0,2.596361,4.246007272727272,2.898404,6390207,1.0,28.0,0.0
2309,2018-03,12.0,0.4505447,1.8007618181818184,1.553519,6390223,1.0,28.0,2.0
2310,2018-04,12.0,0.1349887,1.6048836363636363,1.375386,6390223,1.0,28.0,2.0
2311,2018-04,12.0,3.029274,5.223869090909091,3.365828,6390207,1.0,28.0,0.0
2312,2018-05,12.0,0.8351712,2.0701036363636365,1.816607,6390223,1.0,28.0,4.0
2313,2018-05,12.0,3.589464,5.797678181818181,3.866773,6390207,1.0,28.0,7.0
2314,2018-06,12.0,3.536245,6.005047272727272,3.732776,6390207,1.0,28.0,0.0
2315,2018-06,12.0,0.9984763,2.8647709090909093,2.005624,6390223,1.0,28.0,0.0
2316,2018-07,12.0,4.483438,7.73708,4.732144,6390207,1.0,28.0,7.0
2317,2018-07,12.0,0.5954894,2.1201545454545454,1.642835,6390223,1.0,28.0,4.0
2318,2018-08,12.0,3.294525,5.390359999999999,3.603148,6390207,1.0,28.0,0.0
2319,2018-08,12.0,0.3739771,1.7028545454545454,1.57502,6390223,1.0,28.0,2.0
2320,2018-09,12.0,0.8008788,2.118798181818182,1.770789,6390223,1.0,28.0,2.0
2321,2018-09,12.0,3.284985,5.218474545454544,3.475611,6390207,1.0,28.0,0.0
2322,2018-10,12.0,0.3833707,1.334501818181818,1.338326,6390223,1.0,28.0,4.0
2323,2018-10,12.0,3.888278,6.109043636363635,3.964324,6390207,1.0,28.0,7.0
2324,2018-11,12.0,4.175056,6.37654909090909,4.024002,6390207,1.0,28.0,0.0
2325,2018-11,12.0,0.8809305,1.8334690909090912,1.525308,6390223,1.0,28.0,0.0
2326,2018-12,12.0,6.439911,10.696745454545454,6.38856,6390207,1.0,28.0,7.0
2327,2018-12,12.0,1.796202,3.8270854545454545,2.610247,6390223,1.0,28.0,4.0
2328,2019-01,12.0,5.368833,8.873403636363637,5.603522,6390207,1.0,28.0,0.0
2329,2019-01,12.0,1.074342,2.6955145454545457,2.205683,6390223,1.0,28.0,2.0
2330,2019-02,12.0,0.2204525,0.0,-0.4283139,6390223,1.0,28.0,2.0
2331,2019-02,12.0,5.173206,8.632610909090909,5.617386,6390207,1.0,28.0,0.0
2332,2019-03,12.0,0.3034033,0.0,-0.374737,6390223,1.0,28.0,4.0
2333,2019-03,12.0,6.008605,10.589899999999998,6.669695,6390207,1.0,28.0,7.0
2334,2019-04,12.0,5.838799,10.463421818181816,6.476932,6390207,1.0,28.0,0.0
2335,2019-05,12.0,6.119582,11.26377818181818,6.758728,6390207,1.0,28.0,0.0
2336,2019-06,12.0,6.950539,12.58586909090909,7.544728,6390207,1.0,28.0,7.0
2337,2019-07,12.0,6.319038,11.984074545454545,7.129041,6390207,1.0,28.0,4.0
2338,2019-08,12.0,7.695879,14.185770909090907,8.539074,6390207,1.0,28.0,0.0
2339,2019-09,12.0,6.729477,12.799698181818181,7.655734,6390207,1.0,28.0,2.0
